

Tipo_de_Sistema(Monofasico(1),Trifasico(3))
3

Numero_barras
794  

Numero_linhas
794

Voltagem_base_da_rede(kV)
13.8

Voltagem_referencia_da_rede(kV)
13.8

comprimento_das_linhas(m,km,ft,millas)
1

impedancia(ohm,ohm/m,ohm/km,ohm/ft,ohm/milla)
1

Demanda(VAR,kVAR)
1



				 kVA    kV_hihg      kV_low    R1%    X1%   R0%    X0%
subestacao		2500       69.0        24.9     1     8      0     8
TR         596     597         492400.6481   	   7603013.1922		  492399.6938	 7603016.7575    570093020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         503     598         492399.6938   	   7603016.7575		  492369.8966	 7603127.7854     0.110600       0.100800       0.110600       0.100800       0.110600       0.100800       0.000000       0.000000     0.005900       0.049300       0.005900       0.046300       0.000000       0.000000       0.005900       0.054500       0.000000       0.000000     0.000000       0.000000       2-AA    99.650000 
FT         598     599         492369.8966   	   7603127.7854		  492371.6195	 7603127.4023     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         599     600         492371.6195   	   7603127.4023		  492428.6439	 7603124.4177     0.018300       0.016700       0.018300       0.016700       0.018300       0.016700       0.000000       0.000000     0.001000       0.008200       0.001000       0.007700       0.000000       0.000000       0.001000       0.009000       0.000000       0.000000     0.000000       0.000000       2-AA    16.510000 
CH         600     601         492428.6439   	   7603124.4177		  492429.8798	 7603126.0798      C2244-2              3
CP         601     602         492369.8966   	   7603127.7854		  492352.1863	 7603162.9740     0.075400       0.068800       0.075400       0.068800       0.075400       0.068800       0.000000       0.000000     0.004000       0.037200       0.004000       0.033700       0.000000       0.000000       0.004000       0.037200       0.000000       0.000000     0.000000       0.000000       2-AA    67.990000 
SJ         602     603         492352.1863   	   7603162.9740		  492350.5734	 7603162.2320     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
TR         603     604         492352.1863   	   7603162.9740		  492331.4241	 7603204.2721    570021020              0   50000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         603     605         492331.4241   	   7603204.2721		  492313.5376	 7603239.8686     0.098200       0.089500       0.098200       0.089500       0.098200       0.089500       0.000000       0.000000     0.005200       0.048400       0.005200       0.043800       0.000000       0.000000       0.005200       0.048400       0.000000       0.000000     0.000000       0.000000       2-AA    88.470000 
SJ         605     606         492313.5376   	   7603239.8686		  492315.2328	 7603240.3763     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
TR         606     607         492315.2328   	   7603240.3763		  492340.5393	 7603258.2850    570250020              0   75000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         606     608         492340.5393   	   7603258.2850		  492343.4180	 7603260.4162     0.299100       0.272700       0.299100       0.272700       0.299100       0.272700       0.000000       0.000000     0.016000       0.147500       0.016000       0.133500       0.000000       0.000000       0.016000       0.147500       0.000000       0.000000     0.000000       0.000000       2-AA   269.620000 
TR         608     609         492343.4180   	   7603260.4162		  492663.7527	 7603500.8336    570249020              0   75000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         599     610         492663.7527   	   7603500.8336		  492682.6047	 7603511.1043     0.038400       0.035000       0.038400       0.035000       0.038400       0.035000       0.000000       0.000000     0.002100       0.017100       0.002100       0.016100       0.000000       0.000000       0.002100       0.019000       0.000000       0.000000     0.000000       0.000000       2-AA    34.640000 
CP         598     611         492682.6047   	   7603511.1043		  492684.3381	 7603514.3303     0.057600       0.052500       0.057600       0.052500       0.057600       0.052500       0.000000       0.000000     0.003100       0.025700       0.003100       0.024100       0.000000       0.000000       0.003100       0.028400       0.000000       0.000000     0.000000       0.000000       2-AA    51.910000 
TR         611     612         492684.3381   	   7603514.3303		  492690.4042	 7603552.9825    570062020              0   75000.000000   13800.000000     220.000000       0.010000       0.060000              0
SJ         611     613         492690.4042   	   7603552.9825		  492699.5516	 7603630.3670     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         613     614         492699.5516   	   7603630.3670		  492699.8627	 7603634.0974     0.055400       0.050500       0.055400       0.050500       0.055400       0.050500       0.000000       0.000000     0.003000       0.027300       0.003000       0.024700       0.000000       0.000000       0.003000       0.027300       0.000000       0.000000     0.000000       0.000000       2-AA    49.910000 
FT         614     615         492690.4042   	   7603552.9825		  492692.1265	 7603552.7485     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         615     616         492692.1265   	   7603552.7485		  492707.8271	 7603551.5976     0.094700       0.086300       0.094700       0.086300       0.094700       0.086300       0.000000       0.000000     0.005100       0.042200       0.005100       0.039600       0.000000       0.000000       0.005100       0.046700       0.000000       0.000000     0.000000       0.000000       2-AA    85.320000 
SJ         616     617         492707.8271   	   7603551.5976		  492711.2091	 7603550.9257     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
TR         617     618         492711.2091   	   7603550.9257		  492794.4341	 7603500.3788    570265020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         617     619         492794.4341   	   7603500.3788		  492796.1620	 7603500.6061     0.094800       0.086400       0.094800       0.086400       0.094800       0.086400       0.000000       0.000000     0.005100       0.046800       0.005100       0.042300       0.000000       0.000000       0.005100       0.046800       0.000000       0.000000     0.000000       0.000000       2-AA    85.470000 
SJ         619     620         492663.7527   	   7603500.8336		  492665.1723	 7603499.8571     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
TR         620     621         492665.1723   	   7603499.8571		  492693.9425	 7603494.9556    570015020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         620     622         492693.9425   	   7603494.9556		  492695.5803	 7603495.5679     0.030300       0.027600       0.030300       0.027600       0.030300       0.027600       0.000000       0.000000     0.001600       0.014900       0.001600       0.013500       0.000000       0.000000       0.001600       0.014900       0.000000       0.000000     0.000000       0.000000       2-AA    27.280000 
CP         622     623         492313.5376   	   7603239.8686		  492282.1587	 7603303.0752     0.010700       0.009800       0.010700       0.009800       0.010700       0.009800       0.000000       0.000000     0.000600       0.004800       0.000600       0.004500       0.000000       0.000000       0.000600       0.005300       0.000000       0.000000     0.000000       0.000000       2-AA     9.660000 
FT         622     624         492282.1587   	   7603303.0752		  492280.4697	 7603306.3027     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         624     625         492280.4697   	   7603306.3027		  492251.1757	 7603366.0478     0.010700       0.009800       0.010700       0.009800       0.010700       0.009800       0.000000       0.000000     0.000600       0.004800       0.000600       0.004500       0.000000       0.000000       0.000600       0.005300       0.000000       0.000000     0.000000       0.000000       2-AA     9.660000 
CP         624     626         492251.1757   	   7603366.0478		  492249.4690	 7603366.0221     0.028900       0.026400       0.028900       0.026400       0.028900       0.026400       0.000000       0.000000     0.001500       0.012900       0.001500       0.012100       0.000000       0.000000       0.001500       0.014300       0.000000       0.000000     0.000000       0.000000       2-AA    26.080000 
TR         626     627         492249.4690   	   7603366.0221		  492226.9275	 7603353.7158    571118020              0   75000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         615     628         492226.9275   	   7603353.7158		  492225.1691	 7603353.7135     0.088100       0.080300       0.088100       0.080300       0.088100       0.080300       0.000000       0.000000     0.004700       0.039300       0.004700       0.036900       0.000000       0.000000       0.004700       0.043400       0.000000       0.000000     0.000000       0.000000       2-AA    79.400000 
FT         628     629         492251.1757   	   7603366.0478		  492173.2969	 7603524.5588     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         629     630         492173.2969   	   7603524.5588		  492171.7453	 7603523.6764     0.032800       0.029900       0.032800       0.029900       0.032800       0.029900       0.000000       0.000000     0.001800       0.014600       0.001800       0.013700       0.000000       0.000000       0.001800       0.016200       0.000000       0.000000     0.000000       0.000000       2-AA    29.580000 
TR         630     631         492173.2969   	   7603524.5588		  492165.1519	 7603541.1366    570635020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         629     632         492165.1519   	   7603541.1366		  492166.8706	 7603541.4126     0.010900       0.009900       0.010900       0.009900       0.010900       0.009900       0.000000       0.000000     0.000600       0.004800       0.000600       0.004500       0.000000       0.000000       0.000600       0.005400       0.000000       0.000000     0.000000       0.000000       2-AA     9.780000 
CP         628     633         492166.8706   	   7603541.4126		  492186.4719	 7603544.3433     0.084300       0.076800       0.084300       0.076800       0.084300       0.076800       0.000000       0.000000     0.004500       0.037600       0.004500       0.035300       0.000000       0.000000       0.004500       0.041600       0.000000       0.000000     0.000000       0.000000       2-AA    75.970000 
TR         633     634         492186.4719   	   7603544.3433		  492187.6989	 7603543.1015    571104020              0   75000.000000   13800.000000     220.000000       0.010000       0.060000              0
SJ         633     635         492187.6989   	   7603543.1015		  492188.1224	 7603544.4327     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         635     636         492188.1224   	   7603544.4327		  492187.4770	 7603545.8683     0.090000       0.082000       0.090000       0.082000       0.090000       0.082000       0.000000       0.000000     0.004800       0.044400       0.004800       0.040200       0.000000       0.000000       0.004800       0.044400       0.000000       0.000000     0.000000       0.000000       2-AA    81.120000 
FT         636     637         492165.1519   	   7603541.1366		  492144.8594	 7603582.4367     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         637     638         492144.8594   	   7603582.4367		  492145.9412	 7603583.9308     0.018900       0.017200       0.018900       0.017200       0.018900       0.017200       0.000000       0.000000     0.001000       0.008400       0.001000       0.007900       0.000000       0.000000       0.001000       0.009300       0.000000       0.000000     0.000000       0.000000       2-AA    17.040000 
CP         637     639         492144.8594   	   7603582.4367		  492129.8033	 7603613.0831     0.200900       0.183100       0.200900       0.183100       0.200900       0.183100       0.000000       0.000000     0.010700       0.089600       0.010700       0.084100       0.000000       0.000000       0.010700       0.099100       0.000000       0.000000     0.000000       0.000000       2-AA   181.050000 
TR         639     640         492129.8033   	   7603613.0831		  492128.2645	 7603612.1441    571217020              0  112500.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         639     641         492129.8033   	   7603613.0831		  492086.3481	 7603701.2397     0.036800       0.033500       0.036800       0.033500       0.036800       0.033500       0.000000       0.000000     0.002000       0.018200       0.002000       0.016400       0.000000       0.000000       0.002000       0.018200       0.000000       0.000000     0.000000       0.000000       2-AA    33.170000 
CH         641     642         492086.3481   	   7603701.2397		  492084.9448	 7603704.5059   C571276020              0
CP         642     643         492084.9448   	   7603704.5059		  492002.6813	 7603871.7856     0.141200       0.133900       0.141200       0.133900       0.141200       0.133900       0.000000       0.000000     0.008300       0.069400       0.008300       0.065200       0.000000       0.000000       0.008300       0.076700       0.000000       0.000000     0.000000       0.000000       2-CA   140.240000 
TR         643     644         492002.6813   	   7603871.7856		  491966.6356	 7603931.4066    571276020              0   75000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         636     645         491966.6356   	   7603931.4066		  491968.2889	 7603932.0737     0.059900       0.054600       0.059900       0.054600       0.059900       0.054600       0.000000       0.000000     0.003200       0.026700       0.003200       0.025100       0.000000       0.000000       0.003200       0.029500       0.000000       0.000000     0.000000       0.000000       2-AA    53.970000 
TR         645     646         491968.2889   	   7603932.0737		  491992.7854	 7603942.6113    570238020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         614     647         491992.7854   	   7603942.6113		  491994.3940	 7603941.8792     0.107900       0.098400       0.107900       0.098400       0.107900       0.098400       0.000000       0.000000     0.005800       0.048200       0.005800       0.045200       0.000000       0.000000       0.005800       0.053200       0.000000       0.000000     0.000000       0.000000       2-AA    97.280000 
FT         647     648         491994.3940   	   7603941.8792		  491995.4939	 7603943.7668     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         648     649         491995.4939   	   7603943.7668		  491997.3445	 7603945.4674     0.021700       0.019800       0.021700       0.019800       0.021700       0.019800       0.000000       0.000000     0.001200       0.009700       0.001200       0.009100       0.000000       0.000000       0.001200       0.010700       0.000000       0.000000     0.000000       0.000000       2-AA    19.560000 
CP         648     650         491966.6356   	   7603931.4066		  491903.1035	 7604058.4491     0.014300       0.013000       0.014300       0.013000       0.014300       0.013000       0.000000       0.000000     0.000800       0.006400       0.000800       0.006000       0.000000       0.000000       0.000800       0.007000       0.000000       0.000000     0.000000       0.000000       2-AA    12.860000 
CH         650     651         491903.1035   	   7604058.4491		  491901.5391	 7604057.5735      C2193-1              3
CP         651     652         491903.1035   	   7604058.4491		  491843.4980	 7604171.9105     0.125800       0.114700       0.125800       0.114700       0.125800       0.114700       0.000000       0.000000     0.006700       0.062100       0.006700       0.056100       0.000000       0.000000       0.006700       0.062100       0.000000       0.000000     0.000000       0.000000       2-AA   113.420000 
FT         652     653         491843.4980   	   7604171.9105		  491841.7869	 7604171.8936     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         653     654         491843.4980   	   7604171.9105		  491841.1660	 7604176.3534     0.020400       0.018600       0.020400       0.018600       0.020400       0.018600       0.000000       0.000000     0.001100       0.009100       0.001100       0.008500       0.000000       0.000000       0.001100       0.010000       0.000000       0.000000     0.000000       0.000000       2-AA    18.350000 
CP         653     655         491841.1660   	   7604176.3534		  491839.4512	 7604175.8079     0.225800       0.205900       0.225800       0.205900       0.225800       0.205900       0.000000       0.000000     0.012100       0.100800       0.012100       0.094600       0.000000       0.000000       0.012100       0.111400       0.000000       0.000000     0.000000       0.000000       2-AA   203.540000 
CP         655     656         491839.4512   	   7604175.8079		  491832.6442	 7604174.0165     0.131500       0.119900       0.131500       0.119900       0.131500       0.119900       0.000000       0.000000     0.007000       0.058700       0.007000       0.055100       0.000000       0.000000       0.007000       0.064800       0.000000       0.000000     0.000000       0.000000       2-AA   118.500000 
SJ         656     657         491832.6442   	   7604174.0165		  491831.0176	 7604174.7314     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         657     658         491831.0176   	   7604174.7314		  491829.7534	 7604172.8636     0.076700       0.069900       0.076700       0.069900       0.076700       0.069900       0.000000       0.000000     0.004100       0.034200       0.004100       0.032100       0.000000       0.000000       0.004100       0.037800       0.000000       0.000000     0.000000       0.000000       2-AA    69.130000 
SJ         658     659         491829.7534   	   7604172.8636		  491828.3982	 7604171.3321     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         659     660         491841.1660   	   7604176.3534		  491832.7375	 7604192.6001     0.068300       0.062300       0.068300       0.062300       0.068300       0.062300       0.000000       0.000000     0.003600       0.030500       0.003600       0.028600       0.000000       0.000000       0.003600       0.033700       0.000000       0.000000     0.000000       0.000000       2-AA    61.600000 
TR         660     661         491832.7375   	   7604192.6001		  491830.8682	 7604195.7425    570729020              0   75000.000000   13800.000000     220.000000       0.010000       0.060000              0
SJ         660     662         491830.8682   	   7604195.7425		  491766.7325	 7604318.3251     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         662     663         491766.7325   	   7604318.3251		  491767.8236	 7604319.7722     0.060200       0.054900       0.060200       0.054900       0.060200       0.054900       0.000000       0.000000     0.003200       0.026900       0.003200       0.025200       0.000000       0.000000       0.003200       0.029700       0.000000       0.000000     0.000000       0.000000       2-AA    54.240000 
FT         663     664         491766.7325   	   7604318.3251		  491765.0858	 7604321.5713     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         664     665         491765.0858   	   7604321.5713		  491752.4943	 7604346.3931     0.204100       0.186100       0.204100       0.186100       0.204100       0.186100       0.000000       0.000000     0.010900       0.091100       0.010900       0.085500       0.000000       0.000000       0.010900       0.100700       0.000000       0.000000     0.000000       0.000000       2-AA   183.980000 
SJ         665     666         491752.4943   	   7604346.3931		  491750.2094	 7604349.0873     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         666     667         491750.2094   	   7604349.0873		  491589.5461	 7604599.5696     0.032800       0.029900       0.032800       0.029900       0.032800       0.029900       0.000000       0.000000     0.001700       0.016200       0.001700       0.014600       0.000000       0.000000       0.001700       0.016200       0.000000       0.000000     0.000000       0.000000       2-AA    29.530000 
TR         666     668         491589.5461   	   7604599.5696		  491431.3850	 7605072.9741    570120020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         664     669         491431.3850   	   7605072.9741		  491430.2564	 7605074.4241     0.060700       0.055300       0.060700       0.055300       0.060700       0.055300       0.000000       0.000000     0.003200       0.027100       0.003200       0.025400       0.000000       0.000000       0.003200       0.029900       0.000000       0.000000     0.000000       0.000000       2-AA    54.680000 
TR         669     670         491589.5461   	   7604599.5696		  491587.5822	 7604598.3650    570097020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
SJ         669     671         492002.6813   	   7603871.7856		  492004.1124	 7603872.9903     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         671     672         492331.4241   	   7603204.2721		  492332.9312	 7603205.2186     0.065900       0.060100       0.065900       0.060100       0.065900       0.060100       0.000000       0.000000     0.003500       0.032500       0.003500       0.029400       0.000000       0.000000       0.003500       0.032500       0.000000       0.000000     0.000000       0.000000       2-AA    59.390000 
FT         672     673         492332.9312   	   7603205.2186		  492353.9216	 7603226.3869     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         673     674         492353.9216   	   7603226.3869		  492356.8055	 7603228.5359     0.017100       0.015600       0.017100       0.015600       0.017100       0.015600       0.000000       0.000000     0.000900       0.007600       0.000900       0.007200       0.000000       0.000000       0.000900       0.008400       0.000000       0.000000     0.000000       0.000000       2-AA    15.390000 
SJ         674     675         492356.8055   	   7603228.5359		  492428.5227	 7603281.8287     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         673     676         492428.5227   	   7603281.8287		  492479.4165	 7603321.1710     0.033200       0.030300       0.033200       0.030300       0.033200       0.030300       0.000000       0.000000     0.001800       0.014800       0.001800       0.013900       0.000000       0.000000       0.001800       0.016400       0.000000       0.000000     0.000000       0.000000       2-AA    29.930000 
CH         676     677         492479.4165   	   7603321.1710		  492530.6304	 7603358.5144      C0709-6              3
CP         677     678         492530.6304   	   7603358.5144		  492531.8655	 7603357.6960     0.201000       0.183300       0.201000       0.183300       0.201000       0.183300       0.000000       0.000000     0.010700       0.099100       0.010700       0.089700       0.000000       0.000000       0.010700       0.099100       0.000000       0.000000     0.000000       0.000000       2-AA   181.190000 
FT         678     679         492531.8655   	   7603357.6960		  492591.7601	 7603278.3844     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         679     680         492591.7601   	   7603278.3844		  492592.0050	 7603280.1512     0.182900       0.166800       0.182900       0.166800       0.182900       0.166800       0.000000       0.000000     0.009800       0.081600       0.009800       0.076600       0.000000       0.000000       0.009800       0.090200       0.000000       0.000000     0.000000       0.000000       2-AA   164.870000 
TR         680     681         492479.4165   	   7603321.1710		  492480.5134	 7603319.6934    570058020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         679     682         492480.5134   	   7603319.6934		  492541.4011	 7603238.8636     0.010700       0.009800       0.010700       0.009800       0.010700       0.009800       0.000000       0.000000     0.000600       0.004800       0.000600       0.004500       0.000000       0.000000       0.000600       0.005300       0.000000       0.000000     0.000000       0.000000       2-AA     9.660000 
CP         678     683         492541.4011   	   7603238.8636		  492543.0962	 7603238.5515     0.177800       0.162100       0.177800       0.162100       0.177800       0.162100       0.000000       0.000000     0.009500       0.079300       0.009500       0.074500       0.000000       0.000000       0.009500       0.087700       0.000000       0.000000     0.000000       0.000000       2-AA   160.280000 
CP         683     684         492428.5227   	   7603281.8287		  492429.4568	 7603280.2381     0.346700       0.211000       0.346700       0.211000       0.346700       0.211000       0.000000       0.000000     0.012400       0.114500       0.012400       0.103600       0.000000       0.000000       0.012400       0.114500       0.000000       0.000000     0.000000       0.000000       4-AA   209.290000 
NA         684     685         492429.4568   	   7603280.2381		  492465.8019	 7603232.9068     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         684     686         492465.8019   	   7603232.9068		  492466.5545	 7603234.6025     0.118100       0.071900       0.118100       0.071900       0.118100       0.071900       0.000000       0.000000     0.004200       0.051500       0.004200       0.051500       0.000000       0.000000       0.004200       0.036300       0.000000       0.000000     0.000000       0.000000       4-AA    71.310000 
TR         686     687         492400.6481   	   7603013.1922		  492477.8967	 7602854.9283    570181020              0   20000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         672     688         492477.8967   	   7602854.9283		  492479.4245	 7602855.8043     0.023300       0.021300       0.023300       0.021300       0.023300       0.021300       0.000000       0.000000     0.001200       0.010400       0.001200       0.009800       0.000000       0.000000       0.001200       0.011500       0.000000       0.000000     0.000000       0.000000       2-AA    21.020000 
CH         688     689         492901.6102   	   7602683.0700		  492959.6849	 7602642.0561      C2839-9              3
CP         689     690         492959.6849   	   7602642.0561		  492958.6275	 7602640.5372     0.199400       0.121400       0.199400       0.121400       0.199400       0.121400       0.000000       0.000000     0.007100       0.065900       0.007100       0.059600       0.000000       0.000000       0.007100       0.065900       0.000000       0.000000     0.000000       0.000000       4-AA   120.400000 
CP         690     691         492901.8102   	   7602683.2700		  492960.9145	 7602768.2128     0.022600       0.013700       0.022600       0.013700       0.022600       0.013700       0.000000       0.000000     0.000800       0.006700       0.000800       0.006300       0.000000       0.000000       0.000800       0.007500       0.000000       0.000000     0.000000       0.000000       4-AA    13.620000 
TR         691     692         492960.9145   	   7602768.2128		  492961.1145	 7602768.4128    570738020              0   25000.000000   13800.000000     220.000000       0.010000       0.060000              0
SJ         690     693         492961.1145   	   7602768.4128		  492951.4117	 7602774.9386     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         693     694         492951.4117   	   7602774.9386		  492948.6567	 7602777.0470     0.052400       0.031900       0.052400       0.031900       0.052400       0.031900       0.000000       0.000000     0.001900       0.015700       0.001900       0.014700       0.000000       0.000000       0.001900       0.017300       0.000000       0.000000     0.000000       0.000000       4-AA    31.640000 
SJ         694     695         492948.6567   	   7602777.0470		  492899.8423	 7602810.3520     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         695     696         492899.8423   	   7602810.3520		  492898.9426	 7602808.7304     0.202400       0.123200       0.202400       0.123200       0.202400       0.123200       0.000000       0.000000     0.007200       0.060500       0.007200       0.056800       0.000000       0.000000       0.007200       0.066900       0.000000       0.000000     0.000000       0.000000       4-AA   122.180000 
TR         696     697         492899.8423   	   7602810.3520		  492819.7298	 7602865.0332    570737020              0  112500.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         663     698         492819.7298   	   7602865.0332		  492818.8044	 7602863.3843     0.091400       0.083300       0.091400       0.083300       0.091400       0.083300       0.000000       0.000000     0.004900       0.040800       0.004900       0.038300       0.000000       0.000000       0.004900       0.045100       0.000000       0.000000     0.000000       0.000000       2-AA    82.370000 
TR         698     699         492819.7298   	   7602865.0332		  492619.4356	 7603004.5879    570998020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
FT         655     700         492619.4356   	   7603004.5879		  492618.4647	 7603003.0648     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         700     701         492961.1145   	   7602768.4128		  492983.8924	 7602752.5273     0.024100       0.021900       0.024100       0.021900       0.024100       0.021900       0.000000       0.000000     0.001300       0.010700       0.001300       0.010100       0.000000       0.000000       0.001300       0.011900       0.000000       0.000000     0.000000       0.000000       2-AA    21.690000 
CP         700     702         492960.9145   	   7602768.2128		  492985.5641	 7602804.8273     0.126400       0.115200       0.126400       0.115200       0.126400       0.115200       0.000000       0.000000     0.006700       0.056400       0.006700       0.052900       0.000000       0.000000       0.006700       0.062300       0.000000       0.000000     0.000000       0.000000       2-AA   113.900000 
TR         702     703         492985.5641   	   7602804.8273		  492986.9595	 7602803.6749    570123020              0   75000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         652     704         492985.5641   	   7602804.8273		  493016.7811	 7602851.0253     0.061000       0.055600       0.061000       0.055600       0.061000       0.055600       0.000000       0.000000     0.003300       0.027200       0.003300       0.025500       0.000000       0.000000       0.003300       0.030100       0.000000       0.000000     0.000000       0.000000       2-AA    54.940000 
TR         704     705         493016.7811   	   7602851.0253		  493016.9811	 7602851.2253    571327020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
