

Tipo_de_Sistema(Monofasico(1),Trifasico(3))
3

Numero_barras
3375   

Numero_linhas
3376

Voltagem_base_da_rede(kV)
13.8

Voltagem_referencia_da_rede(kV)
13.8

comprimento_das_linhas(m,km,ft,millas)
1

Unidade_da_impedancia(ohm,ohm/m,ohm/km,ohm/ft,ohm/milla)
1

Unidade_da_Demanda(VAR,kVAR)
1


				 kVA    kV_hihg      kV_low    R1%    X1%   R0%    X0%
subestacao		2500       69.0        24.9     1     8      0     8
CP    2973    2974     0.208200       0.126700       0.208200       0.126700       0.208200       0.126700       0.000000       0.000000     0.007400       0.062200       0.007400       0.058400       0.000000       0.000000       0.007400       0.068800       0.000000       0.000000     0.000000       0.000000       4-AA   125.700000 
CP    2974    2975     0.068400       0.041600       0.068400       0.041600       0.068400       0.041600       0.000000       0.000000     0.002400       0.020500       0.002400       0.019200       0.000000       0.000000       0.002400       0.022600       0.000000       0.000000     0.000000       0.000000       4-AA    41.320000 
CH    2975    2976      C5802-4              0
CP    2976    2977     0.135000       0.082100       0.135000       0.082100       0.135000       0.082100       0.000000       0.000000     0.004800       0.040300       0.004800       0.037900       0.000000       0.000000       0.004800       0.044600       0.000000       0.000000     0.000000       0.000000       4-AA    81.490000 
CP    2977    2978     0.132800       0.080800       0.132800       0.080800       0.132800       0.080800       0.000000       0.000000     0.004700       0.057900       0.004700       0.057900       0.000000       0.000000       0.004700       0.040800       0.000000       0.000000     0.000000       0.000000       4-AA    80.170000 
CP    2978    2979     0.125100       0.076100       0.125100       0.076100       0.125100       0.076100       0.000000       0.000000     0.004500       0.054600       0.004500       0.054600       0.000000       0.000000       0.004500       0.038400       0.000000       0.000000     0.000000       0.000000       4-AA    75.510000 
TR    2979    2980    572041033              0   10000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP    2975    2981     0.102000       0.062100       0.102000       0.062100       0.102000       0.062100       0.000000       0.000000     0.003600       0.030500       0.003600       0.028600       0.000000       0.000000       0.003600       0.033700       0.000000       0.000000     0.000000       0.000000       4-AA    61.590000 
CH    2981    2982      C6267-9              0
CP    2982    2983     0.014100       0.008600       0.014100       0.008600       0.014100       0.008600       0.000000       0.000000     0.000500       0.004200       0.000500       0.004000       0.000000       0.000000       0.000500       0.004700       0.000000       0.000000     0.000000       0.000000       4-AA     8.510000 
TR    2983    2984    570602020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP    2981    2985     0.158300       0.096300       0.158300       0.096300       0.158300       0.096300       0.000000       0.000000     0.005700       0.047300       0.005700       0.044400       0.000000       0.000000       0.005700       0.052300       0.000000       0.000000     0.000000       0.000000       4-AA    95.540000 
CH    2985    2986      C6268-7              0
CP    2986    2987     0.022300       0.013600       0.022300       0.013600       0.022300       0.013600       0.000000       0.000000     0.000800       0.006700       0.000800       0.006300       0.000000       0.000000       0.000800       0.007400       0.000000       0.000000     0.000000       0.000000       4-AA    13.460000 
TR    2987    2988    570603020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP    2987    2989     0.046700       0.028400       0.046700       0.028400       0.046700       0.028400       0.000000       0.000000     0.001700       0.014000       0.001700       0.013100       0.000000       0.000000       0.001700       0.015400       0.000000       0.000000     0.000000       0.000000       4-AA    28.210000 
SJ    2989    2990     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP    2990    2991     0.128400       0.078100       0.128400       0.078100       0.128400       0.078100       0.000000       0.000000     0.004600       0.056000       0.004600       0.056000       0.000000       0.000000       0.004600       0.039400       0.000000       0.000000     0.000000       0.000000       4-AA    77.510000 
CH    2991    2992      C5894-1              0
CP    2992    2993     0.131900       0.080300       0.131900       0.080300       0.131900       0.080300       0.000000       0.000000     0.004700       0.039400       0.004700       0.037000       0.000000       0.000000       0.004700       0.043600       0.000000       0.000000     0.000000       0.000000       4-AA    79.620000 
CP    2993    2994     0.150000       0.091300       0.150000       0.091300       0.150000       0.091300       0.000000       0.000000     0.005400       0.065400       0.005400       0.065400       0.000000       0.000000       0.005400       0.046100       0.000000       0.000000     0.000000       0.000000       4-AA    90.550000 
CP    2994    2995     0.132700       0.080800       0.132700       0.080800       0.132700       0.080800       0.000000       0.000000     0.004700       0.057900       0.004700       0.057900       0.000000       0.000000       0.004700       0.040800       0.000000       0.000000     0.000000       0.000000       4-AA    80.120000 
SJ    2995    2996     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP    2996    2997     0.081000       0.049300       0.081000       0.049300       0.081000       0.049300       0.000000       0.000000     0.002900       0.035300       0.002900       0.035300       0.000000       0.000000       0.002900       0.024900       0.000000       0.000000     0.000000       0.000000       4-AA    48.890000 
CP    2997    2998     0.167200       0.101800       0.167200       0.101800       0.167200       0.101800       0.000000       0.000000     0.006000       0.050000       0.006000       0.046900       0.000000       0.000000       0.006000       0.055200       0.000000       0.000000     0.000000       0.000000       4-AA   100.970000 
SJ    2998    2999     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP    2999    3000     0.111300       0.067700       0.111300       0.067700       0.111300       0.067700       0.000000       0.000000     0.004000       0.033300       0.004000       0.031200       0.000000       0.000000       0.004000       0.036800       0.000000       0.000000     0.000000       0.000000       4-AA    67.170000 
SJ    3000    3001     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP    3001    3002     0.280000       0.170400       0.280000       0.170400       0.280000       0.170400       0.000000       0.000000     0.010000       0.083700       0.010000       0.078500       0.000000       0.000000       0.010000       0.092500       0.000000       0.000000     0.000000       0.000000       4-AA   169.020000 
SJ    3002    3003     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP    3003    3004     0.167000       0.101700       0.167000       0.101700       0.167000       0.101700       0.000000       0.000000     0.006000       0.049900       0.006000       0.046900       0.000000       0.000000       0.006000       0.055200       0.000000       0.000000     0.000000       0.000000       4-AA   100.850000 
CP    3004    3005     0.166700       0.101400       0.166700       0.101400       0.166700       0.101400       0.000000       0.000000     0.006000       0.072700       0.006000       0.072700       0.000000       0.000000       0.006000       0.051200       0.000000       0.000000     0.000000       0.000000       4-AA   100.610000 
TR    3005    3006    571257020              0   10000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP    2991    3007     0.066900       0.061000       0.066900       0.061000       0.066900       0.061000       0.000000       0.000000     0.003600       0.029900       0.003600       0.028000       0.000000       0.000000       0.003600       0.033000       0.000000       0.000000     0.000000       0.000000       2-AA    60.340000 
TR    3007    3008    572053033              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP    2985    3009     0.107600       0.065500       0.107600       0.065500       0.107600       0.065500       0.000000       0.000000     0.003800       0.032100       0.003800       0.030200       0.000000       0.000000       0.003800       0.035500       0.000000       0.000000     0.000000       0.000000       4-AA    64.940000 
CP    3009    3010     0.169400       0.103100       0.169400       0.103100       0.169400       0.103100       0.000000       0.000000     0.006100       0.050600       0.006100       0.047500       0.000000       0.000000       0.006100       0.056000       0.000000       0.000000     0.000000       0.000000       4-AA   102.260000 
CP    3010    3011     0.191500       0.116600       0.191500       0.116600       0.191500       0.116600       0.000000       0.000000     0.006800       0.057200       0.006800       0.053700       0.000000       0.000000       0.006800       0.063300       0.000000       0.000000     0.000000       0.000000       4-AA   115.630000 
TR    3011    3012    572007033              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
TR    2965    3013    570600020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
TR    2957    3014    571278020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
SJ    2480    3015     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP    3015    3016     0.024000       0.014600       0.024000       0.014600       0.024000       0.014600       0.000000       0.000000     0.000900       0.007200       0.000900       0.006700       0.000000       0.000000       0.000900       0.007900       0.000000       0.000000     0.000000       0.000000       4-AA    14.510000 
CH    3016    3017      C5806-5              0
CP    3017    3018     0.140300       0.085400       0.140300       0.085400       0.140300       0.085400       0.000000       0.000000     0.005000       0.041900       0.005000       0.039400       0.000000       0.000000       0.005000       0.046400       0.000000       0.000000     0.000000       0.000000       4-AA    84.710000 
CP    3018    3019     0.205800       0.125200       0.205800       0.125200       0.205800       0.125200       0.000000       0.000000     0.007400       0.061500       0.007400       0.057700       0.000000       0.000000       0.007400       0.068000       0.000000       0.000000     0.000000       0.000000       4-AA   124.240000 
CP    3019    3020     0.198400       0.120700       0.198400       0.120700       0.198400       0.120700       0.000000       0.000000     0.007100       0.059300       0.007100       0.055600       0.000000       0.000000       0.007100       0.065500       0.000000       0.000000     0.000000       0.000000       4-AA   119.760000 
CP    3020    3021     0.182900       0.111300       0.182900       0.111300       0.182900       0.111300       0.000000       0.000000     0.006500       0.054700       0.006500       0.051300       0.000000       0.000000       0.006500       0.060400       0.000000       0.000000     0.000000       0.000000       4-AA   110.430000 
CP    3021    3022     0.164300       0.100000       0.164300       0.100000       0.164300       0.100000       0.000000       0.000000     0.005900       0.049100       0.005900       0.046100       0.000000       0.000000       0.005900       0.054300       0.000000       0.000000     0.000000       0.000000       4-AA    99.200000 
CP    3022    3023     0.142300       0.086600       0.142300       0.086600       0.142300       0.086600       0.000000       0.000000     0.005100       0.042500       0.005100       0.039900       0.000000       0.000000       0.005100       0.047000       0.000000       0.000000     0.000000       0.000000       4-AA    85.900000 
CP    3023    3024     0.206000       0.125400       0.206000       0.125400       0.206000       0.125400       0.000000       0.000000     0.007400       0.061600       0.007400       0.057800       0.000000       0.000000       0.007400       0.068100       0.000000       0.000000     0.000000       0.000000       4-AA   124.370000 
CP    3024    3025     0.154400       0.094000       0.154400       0.094000       0.154400       0.094000       0.000000       0.000000     0.005500       0.046100       0.005500       0.043300       0.000000       0.000000       0.005500       0.051000       0.000000       0.000000     0.000000       0.000000       4-AA    93.220000 
CP    3025    3026     0.194300       0.118200       0.194300       0.118200       0.194300       0.118200       0.000000       0.000000     0.006900       0.058100       0.006900       0.054500       0.000000       0.000000       0.006900       0.064200       0.000000       0.000000     0.000000       0.000000       4-AA   117.280000 
CP    3026    3027     0.173000       0.105300       0.173000       0.105300       0.173000       0.105300       0.000000       0.000000     0.006200       0.051700       0.006200       0.048500       0.000000       0.000000       0.006200       0.057200       0.000000       0.000000     0.000000       0.000000       4-AA   104.460000 
CP    3027    3028     0.067300       0.040900       0.067300       0.040900       0.067300       0.040900       0.000000       0.000000     0.002400       0.020100       0.002400       0.018900       0.000000       0.000000       0.002400       0.022200       0.000000       0.000000     0.000000       0.000000       4-AA    40.600000 
TR    3028    3029    570310020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
SJ    2473    3030     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP    3030    3031     0.029600       0.018000       0.029600       0.018000       0.029600       0.018000       0.000000       0.000000     0.001100       0.008800       0.001100       0.008300       0.000000       0.000000       0.001100       0.009800       0.000000       0.000000     0.000000       0.000000       4-AA    17.850000 
TR    3031    3032    570357020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
SJ    2470    3033     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP    3033    3034     0.140100       0.085300       0.140100       0.085300       0.140100       0.085300       0.000000       0.000000     0.005000       0.041900       0.005000       0.039300       0.000000       0.000000       0.005000       0.046300       0.000000       0.000000     0.000000       0.000000       4-AA    84.590000 
TR    3034    3035    572010033              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
SJ    2461    3036     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP    3036    3037     0.110400       0.067200       0.110400       0.067200       0.110400       0.067200       0.000000       0.000000     0.003900       0.033000       0.003900       0.031000       0.000000       0.000000       0.003900       0.036500       0.000000       0.000000     0.000000       0.000000       4-AA    66.620000 
CH    3037    3038      C0745-0              0
CP    3038    3039     0.177300       0.107900       0.177300       0.107900       0.177300       0.107900       0.000000       0.000000     0.006300       0.053000       0.006300       0.049700       0.000000       0.000000       0.006300       0.058600       0.000000       0.000000     0.000000       0.000000       4-AA   107.060000 
CP    3039    3040     0.198200       0.120600       0.198200       0.120600       0.198200       0.120600       0.000000       0.000000     0.007100       0.059200       0.007100       0.055600       0.000000       0.000000       0.007100       0.065500       0.000000       0.000000     0.000000       0.000000       4-AA   119.670000 
CP    3040    3041     0.189900       0.115600       0.189900       0.115600       0.189900       0.115600       0.000000       0.000000     0.006800       0.056800       0.006800       0.053300       0.000000       0.000000       0.006800       0.062700       0.000000       0.000000     0.000000       0.000000       4-AA   114.640000 
CP    3041    3042     0.189600       0.115400       0.189600       0.115400       0.189600       0.115400       0.000000       0.000000     0.006800       0.056700       0.006800       0.053200       0.000000       0.000000       0.006800       0.062600       0.000000       0.000000     0.000000       0.000000       4-AA   114.490000 
CP    3042    3043     0.220000       0.133900       0.220000       0.133900       0.220000       0.133900       0.000000       0.000000     0.007900       0.065800       0.007900       0.061700       0.000000       0.000000       0.007900       0.072700       0.000000       0.000000     0.000000       0.000000       4-AA   132.820000 
CP    3043    3044     0.190200       0.115700       0.190200       0.115700       0.190200       0.115700       0.000000       0.000000     0.006800       0.056800       0.006800       0.053400       0.000000       0.000000       0.006800       0.062800       0.000000       0.000000     0.000000       0.000000       4-AA   114.830000 
CP    3044    3045     0.193200       0.117600       0.193200       0.117600       0.193200       0.117600       0.000000       0.000000     0.006900       0.057700       0.006900       0.054200       0.000000       0.000000       0.006900       0.063800       0.000000       0.000000     0.000000       0.000000       4-AA   116.640000 
CP    3045    3046     0.142600       0.086800       0.142600       0.086800       0.142600       0.086800       0.000000       0.000000     0.005100       0.042600       0.005100       0.040000       0.000000       0.000000       0.005100       0.047100       0.000000       0.000000     0.000000       0.000000       4-AA    86.080000 
SJ    3046    3047     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP    3047    3048     0.021600       0.013100       0.021600       0.013100       0.021600       0.013100       0.000000       0.000000     0.000800       0.006500       0.000800       0.006100       0.000000       0.000000       0.000800       0.007100       0.000000       0.000000     0.000000       0.000000       4-AA    13.030000 
CH    3048    3049      C5807-3              0
CP    3049    3050     0.209400       0.127400       0.209400       0.127400       0.209400       0.127400       0.000000       0.000000     0.007500       0.062600       0.007500       0.058700       0.000000       0.000000       0.007500       0.069200       0.000000       0.000000     0.000000       0.000000       4-AA   126.400000 
CP    3050    3051     0.211500       0.128700       0.211500       0.128700       0.211500       0.128700       0.000000       0.000000     0.007600       0.063200       0.007600       0.059300       0.000000       0.000000       0.007600       0.069900       0.000000       0.000000     0.000000       0.000000       4-AA   127.710000 
CP    3051    3052     0.209300       0.127300       0.209300       0.127300       0.209300       0.127300       0.000000       0.000000     0.007500       0.062500       0.007500       0.058700       0.000000       0.000000       0.007500       0.069100       0.000000       0.000000     0.000000       0.000000       4-AA   126.340000 
CP    3052    3053     0.209700       0.127600       0.209700       0.127600       0.209700       0.127600       0.000000       0.000000     0.007500       0.062700       0.007500       0.058800       0.000000       0.000000       0.007500       0.069300       0.000000       0.000000     0.000000       0.000000       4-AA   126.620000 
CP    3053    3054     0.184500       0.112200       0.184500       0.112200       0.184500       0.112200       0.000000       0.000000     0.006600       0.055100       0.006600       0.051700       0.000000       0.000000       0.006600       0.060900       0.000000       0.000000     0.000000       0.000000       4-AA   111.360000 
CP    3054    3055     0.197100       0.119900       0.197100       0.119900       0.197100       0.119900       0.000000       0.000000     0.007000       0.058900       0.007000       0.055300       0.000000       0.000000       0.007000       0.065100       0.000000       0.000000     0.000000       0.000000       4-AA   119.000000 
CH    3055    3056   C570446020              0
CP    3056    3057     0.067000       0.040800       0.067000       0.040800       0.067000       0.040800       0.000000       0.000000     0.002400       0.020000       0.002400       0.018800       0.000000       0.000000       0.002400       0.022100       0.000000       0.000000     0.000000       0.000000       4-AA    40.450000 
TR    3057    3058    570446020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP    3046    3059     0.206300       0.125500       0.206300       0.125500       0.206300       0.125500       0.000000       0.000000     0.007400       0.061700       0.007400       0.057900       0.000000       0.000000       0.007400       0.068100       0.000000       0.000000     0.000000       0.000000       4-AA   124.540000 
CP    3059    3060     0.183700       0.111800       0.183700       0.111800       0.183700       0.111800       0.000000       0.000000     0.006600       0.054900       0.006600       0.051500       0.000000       0.000000       0.006600       0.060700       0.000000       0.000000     0.000000       0.000000       4-AA   110.890000 
CP    3060    3061     0.182900       0.111300       0.182900       0.111300       0.182900       0.111300       0.000000       0.000000     0.006500       0.054700       0.006500       0.051300       0.000000       0.000000       0.006500       0.060400       0.000000       0.000000     0.000000       0.000000       4-AA   110.410000 
CP    3061    3062     0.165000       0.100400       0.165000       0.100400       0.165000       0.100400       0.000000       0.000000     0.005900       0.049300       0.005900       0.046300       0.000000       0.000000       0.005900       0.054500       0.000000       0.000000     0.000000       0.000000       4-AA    99.630000 
CH    3062    3063      C5808-1              0
CP    3063    3064     0.146300       0.089000       0.146300       0.089000       0.146300       0.089000       0.000000       0.000000     0.005200       0.043700       0.005200       0.041000       0.000000       0.000000       0.005200       0.048300       0.000000       0.000000     0.000000       0.000000       4-AA    88.310000 
CP    3064    3065     0.210800       0.128300       0.210800       0.128300       0.210800       0.128300       0.000000       0.000000     0.007500       0.063000       0.007500       0.059100       0.000000       0.000000       0.007500       0.069700       0.000000       0.000000     0.000000       0.000000       4-AA   127.290000 
CP    3065    3066     0.212500       0.129300       0.212500       0.129300       0.212500       0.129300       0.000000       0.000000     0.007600       0.063500       0.007600       0.059600       0.000000       0.000000       0.007600       0.070200       0.000000       0.000000     0.000000       0.000000       4-AA   128.270000 
CP    3066    3067     0.136200       0.082900       0.136200       0.082900       0.136200       0.082900       0.000000       0.000000     0.004900       0.040700       0.004900       0.038200       0.000000       0.000000       0.004900       0.045000       0.000000       0.000000     0.000000       0.000000       4-AA    82.220000 
TR    3067    3068    570420020              0   30000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP    3062    3069     0.207900       0.126500       0.207900       0.126500       0.207900       0.126500       0.000000       0.000000     0.007400       0.062100       0.007400       0.058300       0.000000       0.000000       0.007400       0.068700       0.000000       0.000000     0.000000       0.000000       4-AA   125.500000 
CP    3069    3070     0.195600       0.119000       0.195600       0.119000       0.195600       0.119000       0.000000       0.000000     0.007000       0.058500       0.007000       0.054900       0.000000       0.000000       0.007000       0.064600       0.000000       0.000000     0.000000       0.000000       4-AA   118.100000 
CP    3070    3071     0.168100       0.102300       0.168100       0.102300       0.168100       0.102300       0.000000       0.000000     0.006000       0.050200       0.006000       0.047100       0.000000       0.000000       0.006000       0.055500       0.000000       0.000000     0.000000       0.000000       4-AA   101.470000 
SJ    3071    3072     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP    3072    3073     0.063100       0.038400       0.063100       0.038400       0.063100       0.038400       0.000000       0.000000     0.002300       0.018900       0.002300       0.017700       0.000000       0.000000       0.002300       0.020900       0.000000       0.000000     0.000000       0.000000       4-AA    38.120000 
CH    3073    3074      C6234-9              0
CP    3074    3075     0.137000       0.083400       0.137000       0.083400       0.137000       0.083400       0.000000       0.000000     0.004900       0.040900       0.004900       0.038400       0.000000       0.000000       0.004900       0.045300       0.000000       0.000000     0.000000       0.000000       4-AA    82.700000 
CP    3075    3076     0.090100       0.054800       0.090100       0.054800       0.090100       0.054800       0.000000       0.000000     0.003200       0.026900       0.003200       0.025300       0.000000       0.000000       0.003200       0.029800       0.000000       0.000000     0.000000       0.000000       4-AA    54.410000 
TR    3076    3077    570358020              0   10000.000000   13800.000000     220.000000       0.010000       0.060000              0
CH    3071    3078      C6235-6              0
CP    3078    3079     0.019100       0.011700       0.019100       0.011700       0.019100       0.011700       0.000000       0.000000     0.000700       0.005700       0.000700       0.005400       0.000000       0.000000       0.000700       0.006300       0.000000       0.000000     0.000000       0.000000       4-AA    11.560000 
TR    3079    3080    570387020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP    3071    3081     0.166100       0.101100       0.166100       0.101100       0.166100       0.101100       0.000000       0.000000     0.005900       0.049600       0.005900       0.046600       0.000000       0.000000       0.005900       0.054900       0.000000       0.000000     0.000000       0.000000       4-AA   100.260000 
SJ    3081    3082     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP    3082    3083     0.167300       0.101800       0.167300       0.101800       0.167300       0.101800       0.000000       0.000000     0.006000       0.050000       0.006000       0.046900       0.000000       0.000000       0.006000       0.055300       0.000000       0.000000     0.000000       0.000000       4-AA   101.010000 
CP    3083    3084     0.168400       0.102500       0.168400       0.102500       0.168400       0.102500       0.000000       0.000000     0.006000       0.050300       0.006000       0.047200       0.000000       0.000000       0.006000       0.055600       0.000000       0.000000     0.000000       0.000000       4-AA   101.670000 
CP    3084    3085     0.159300       0.097000       0.159300       0.097000       0.159300       0.097000       0.000000       0.000000     0.005700       0.047600       0.005700       0.044700       0.000000       0.000000       0.005700       0.052600       0.000000       0.000000     0.000000       0.000000       4-AA    96.200000 
CH    3085    3086      C6236-4              0
CP    3086    3087     0.092600       0.056300       0.092600       0.056300       0.092600       0.056300       0.000000       0.000000     0.003300       0.027700       0.003300       0.026000       0.000000       0.000000       0.003300       0.030600       0.000000       0.000000     0.000000       0.000000       4-AA    55.890000 
TR    3087    3088    570432020              0   30000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP    3085    3089     0.167200       0.101800       0.167200       0.101800       0.167200       0.101800       0.000000       0.000000     0.006000       0.050000       0.006000       0.046900       0.000000       0.000000       0.006000       0.055200       0.000000       0.000000     0.000000       0.000000       4-AA   100.950000 
CP    3089    3090     0.146400       0.089100       0.146400       0.089100       0.146400       0.089100       0.000000       0.000000     0.005200       0.043700       0.005200       0.041100       0.000000       0.000000       0.005200       0.048300       0.000000       0.000000     0.000000       0.000000       4-AA    88.360000 
CP    3090    3091     0.136600       0.083100       0.136600       0.083100       0.136600       0.083100       0.000000       0.000000     0.004900       0.040800       0.004900       0.038300       0.000000       0.000000       0.004900       0.045100       0.000000       0.000000     0.000000       0.000000       4-AA    82.480000 
CP    3091    3092     0.161400       0.098200       0.161400       0.098200       0.161400       0.098200       0.000000       0.000000     0.005800       0.048200       0.005800       0.045300       0.000000       0.000000       0.005800       0.053300       0.000000       0.000000     0.000000       0.000000       4-AA    97.430000 
CP    3092    3093     0.153000       0.093100       0.153000       0.093100       0.153000       0.093100       0.000000       0.000000     0.005500       0.045700       0.005500       0.042900       0.000000       0.000000       0.005500       0.050500       0.000000       0.000000     0.000000       0.000000       4-AA    92.380000 
CP    3093    3094     0.161500       0.098300       0.161500       0.098300       0.161500       0.098300       0.000000       0.000000     0.005800       0.048300       0.005800       0.045300       0.000000       0.000000       0.005800       0.053400       0.000000       0.000000     0.000000       0.000000       4-AA    97.500000 
CP    3094    3095     0.152500       0.092800       0.152500       0.092800       0.152500       0.092800       0.000000       0.000000     0.005500       0.045600       0.005500       0.042800       0.000000       0.000000       0.005500       0.050400       0.000000       0.000000     0.000000       0.000000       4-AA    92.070000 
CP    3095    3096     0.117600       0.071600       0.117600       0.071600       0.117600       0.071600       0.000000       0.000000     0.004200       0.035100       0.004200       0.033000       0.000000       0.000000       0.004200       0.038900       0.000000       0.000000     0.000000       0.000000       4-AA    71.000000 
CP    3096    3097     0.162200       0.098700       0.162200       0.098700       0.162200       0.098700       0.000000       0.000000     0.005800       0.048500       0.005800       0.045500       0.000000       0.000000       0.005800       0.053600       0.000000       0.000000     0.000000       0.000000       4-AA    97.910000 
CP    3097    3098     0.195800       0.119100       0.195800       0.119100       0.195800       0.119100       0.000000       0.000000     0.007000       0.058500       0.007000       0.054900       0.000000       0.000000       0.007000       0.064700       0.000000       0.000000     0.000000       0.000000       4-AA   118.200000 
CP    3098    3099     0.116900       0.071200       0.116900       0.071200       0.116900       0.071200       0.000000       0.000000     0.004200       0.034900       0.004200       0.032800       0.000000       0.000000       0.004200       0.038600       0.000000       0.000000     0.000000       0.000000       4-AA    70.590000 
CP    3099    3100     0.135900       0.082700       0.135900       0.082700       0.135900       0.082700       0.000000       0.000000     0.004900       0.040600       0.004900       0.038100       0.000000       0.000000       0.004900       0.044900       0.000000       0.000000     0.000000       0.000000       4-AA    82.030000 
SJ    3100    3101     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP    3101    3102     0.183900       0.111900       0.183900       0.111900       0.183900       0.111900       0.000000       0.000000     0.006600       0.054900       0.006600       0.051600       0.000000       0.000000       0.006600       0.060700       0.000000       0.000000     0.000000       0.000000       4-AA   111.000000 
CH    3102    3103      C5809-9              0
CP    3103    3104     0.167100       0.101700       0.167100       0.101700       0.167100       0.101700       0.000000       0.000000     0.006000       0.049900       0.006000       0.046900       0.000000       0.000000       0.006000       0.055200       0.000000       0.000000     0.000000       0.000000       4-AA   100.900000 
CP    3104    3105     0.154100       0.093800       0.154100       0.093800       0.154100       0.093800       0.000000       0.000000     0.005500       0.067200       0.005500       0.067200       0.000000       0.000000       0.005500       0.047300       0.000000       0.000000     0.000000       0.000000       4-AA    93.040000 
CP    3105    3106     0.180900       0.110100       0.180900       0.110100       0.180900       0.110100       0.000000       0.000000     0.006500       0.078900       0.006500       0.078900       0.000000       0.000000       0.006500       0.055600       0.000000       0.000000     0.000000       0.000000       4-AA   109.220000 
CP    3106    3107     0.163800       0.099700       0.163800       0.099700       0.163800       0.099700       0.000000       0.000000     0.005900       0.071500       0.005900       0.071500       0.000000       0.000000       0.005900       0.050300       0.000000       0.000000     0.000000       0.000000       4-AA    98.910000 
CP    3107    3108     0.174200       0.106000       0.174200       0.106000       0.174200       0.106000       0.000000       0.000000     0.006200       0.076000       0.006200       0.076000       0.000000       0.000000       0.006200       0.053500       0.000000       0.000000     0.000000       0.000000       4-AA   105.190000 
CP    3108    3109     0.182600       0.111100       0.182600       0.111100       0.182600       0.111100       0.000000       0.000000     0.006500       0.079700       0.006500       0.079700       0.000000       0.000000       0.006500       0.056100       0.000000       0.000000     0.000000       0.000000       4-AA   110.210000 
